"Date","Price","Open","High","Low","Vol.","Change %"
"06/26/2023","12,600.00","12,600.00","12,800.00","12,300.00","2.13M","0.00%"
"06/23/2023","12,600.00","12,550.00","12,700.00","12,450.00","2.05M","0.40%"
"06/22/2023","12,550.00","12,500.00","12,700.00","12,200.00","3.32M","1.21%"
"06/21/2023","12,400.00","12,200.00","12,450.00","12,200.00","1.61M","2.48%"
"06/20/2023","12,100.00","11,850.00","12,100.00","11,850.00","1.13M","2.11%"
"06/19/2023","11,850.00","12,200.00","12,250.00","11,800.00","2.08M","-2.47%"
"06/16/2023","12,150.00","12,500.00","12,650.00","12,100.00","2.20M","-0.82%"
"06/15/2023","12,250.00","12,300.00","12,400.00","12,200.00","1.57M","-0.41%"
"06/14/2023","12,300.00","12,550.00","12,750.00","12,300.00","1.85M","-1.60%"
"06/13/2023","12,500.00","12,550.00","12,650.00","12,400.00","1.61M","-0.40%"
"06/12/2023","12,550.00","12,600.00","12,900.00","12,350.00","2.05M","0.00%"
"06/09/2023","12,550.00","12,400.00","12,550.00","12,200.00","2.86M","1.21%"
"06/08/2023","12,400.00","12,900.00","12,950.00","12,400.00","2.92M","-3.88%"
"06/07/2023","12,900.00","12,750.00","13,300.00","12,450.00","3.75M","1.98%"
"06/06/2023","12,650.00","12,750.00","12,750.00","12,500.00","1.84M","-0.39%"
"06/05/2023","12,700.00","12,300.00","12,700.00","11,900.00","6.19M","6.72%"
"06/02/2023","11,900.00","12,300.00","12,300.00","11,800.00","1.73M","-0.83%"
"06/01/2023","12,000.00","11,600.00","12,150.00","11,500.00","3.99M","4.35%"
"05/31/2023","11,500.00","11,850.00","11,850.00","11,450.00","2.21M","-1.71%"
"05/30/2023","11,700.00","11,550.00","11,950.00","11,500.00","2.56M","2.18%"
"05/29/2023","11,450.00","11,550.00","11,650.00","11,400.00","2.40M","0.00%"
"05/26/2023","11,450.00","11,600.00","11,650.00","11,400.00","1.23M","-0.43%"
"05/25/2023","11,500.00","11,200.00","11,600.00","11,100.00","3.66M","3.14%"
"05/24/2023","11,150.00","11,000.00","11,200.00","10,900.00","1.69M","1.83%"
"05/23/2023","10,950.00","11,250.00","11,300.00","10,950.00","996.90K","-1.79%"
"05/22/2023","11,150.00","11,100.00","11,150.00","10,950.00","952.00K","1.36%"
"05/19/2023","11,000.00","10,800.00","11,050.00","10,800.00","1.03M","1.85%"
"05/18/2023","10,800.00","10,700.00","11,100.00","10,700.00","793.30K","-0.92%"
"05/17/2023","10,900.00","10,900.00","11,300.00","10,850.00","1.14M","0.46%"
"05/16/2023","10,850.00","10,900.00","10,950.00","10,800.00","1.17M","0.00%"
"05/15/2023","10,850.00","11,300.00","11,400.00","10,850.00","2.93M","-3.56%"
"05/12/2023","11,250.00","11,250.00","11,400.00","11,150.00","1.58M","0.45%"
"05/11/2023","11,200.00","11,300.00","11,550.00","11,150.00","2.13M","0.00%"
"05/10/2023","11,200.00","11,650.00","11,800.00","11,150.00","4.35M","-1.75%"
"05/09/2023","11,400.00","11,000.00","11,400.00","10,900.00","2.20M","3.64%"
"05/08/2023","11,000.00","10,950.00","11,150.00","10,850.00","1.40M","0.46%"
"05/05/2023","10,950.00","11,050.00","11,150.00","10,800.00","1.67M","-1.79%"
"05/04/2023","11,150.00","10,700.00","11,400.00","10,700.00","3.05M","4.21%"
"04/28/2023","10,700.00","10,500.00","10,700.00","10,200.00","2.88M","2.39%"
"04/27/2023","10,450.00","10,500.00","10,800.00","10,300.00","1.84M","0.48%"
"04/26/2023","10,400.00","10,300.00","10,700.00","10,300.00","1.81M","1.46%"
"04/25/2023","10,250.00","9,890.00","10,250.00","9,850.00","2.37M","6.66%"
"04/24/2023","9,610.00","9,900.00","9,910.00","9,610.00","847.80K","-2.93%"
"04/21/2023","9,900.00","9,920.00","10,150.00","9,740.00","615.60K","0.00%"
"04/20/2023","9,900.00","9,830.00","9,910.00","9,750.00","660.20K","0.71%"
"04/19/2023","9,830.00","10,000.00","10,050.00","9,800.00","684.80K","-0.71%"
"04/18/2023","9,900.00","10,000.00","10,000.00","9,810.00","623.00K","0.00%"
"04/17/2023","9,900.00","9,860.00","9,990.00","9,830.00","610.40K","1.23%"
"04/14/2023","9,780.00","10,450.00","10,650.00","9,780.00","1.82M","-6.41%"
"04/13/2023","10,450.00","10,800.00","10,900.00","10,450.00","1.63M","-3.24%"
"04/12/2023","10,800.00","10,400.00","10,800.00","10,300.00","3.18M","4.85%"
"04/11/2023","10,300.00","10,000.00","10,400.00","9,970.00","1.41M","3.00%"
"04/10/2023","10,000.00","10,400.00","10,400.00","10,000.00","1.32M","-1.96%"
"04/07/2023","10,200.00","9,890.00","10,300.00","9,810.00","1.49M","4.08%"
"04/06/2023","9,800.00","10,350.00","10,450.00","9,800.00","1.96M","-5.31%"
"04/05/2023","10,350.00","10,200.00","10,350.00","10,000.00","1.65M","1.97%"
"04/04/2023","10,150.00","9,510.00","10,150.00","9,510.00","2.52M","6.84%"
"04/03/2023","9,500.00","9,440.00","9,500.00","9,300.00","865.00K","2.26%"
"03/31/2023","9,290.00","9,280.00","9,340.00","9,250.00","459.60K","-0.32%"
"03/30/2023","9,320.00","9,400.00","9,400.00","9,250.00","499.60K","0.00%"
"03/29/2023","9,320.00","9,420.00","9,500.00","9,280.00","378.50K","-1.06%"
"03/28/2023","9,420.00","9,420.00","9,550.00","9,400.00","365.70K","-0.21%"
"03/27/2023","9,440.00","9,330.00","9,450.00","9,330.00","421.60K","1.29%"
"03/24/2023","9,320.00","9,300.00","9,420.00","9,290.00","275.50K","0.54%"
"03/23/2023","9,270.00","9,280.00","9,360.00","9,200.00","314.40K","-0.32%"
"03/22/2023","9,300.00","9,310.00","9,450.00","9,300.00","221.80K","0.43%"
"03/21/2023","9,260.00","9,310.00","9,460.00","9,200.00","322.60K","0.33%"
"03/20/2023","9,230.00","9,600.00","9,600.00","9,230.00","509.80K","-3.75%"
"03/17/2023","9,590.00","9,720.00","9,740.00","9,550.00","398.20K","-0.62%"
"03/16/2023","9,650.00","9,750.00","9,800.00","9,650.00","462.80K","-2.43%"
"03/15/2023","9,890.00","9,750.00","9,890.00","9,630.00","805.00K","3.89%"
"03/14/2023","9,520.00","9,730.00","9,830.00","9,500.00","592.80K","-2.06%"
"03/13/2023","9,720.00","9,250.00","10,000.00","9,250.00","1.12M","1.89%"
"03/10/2023","9,540.00","9,500.00","9,630.00","9,500.00","341.90K","0.21%"
"03/09/2023","9,520.00","9,900.00","9,900.00","9,500.00","447.30K","0.85%"
"03/08/2023","9,440.00","9,120.00","9,440.00","9,090.00","383.20K","1.83%"
"03/07/2023","9,270.00","9,440.00","9,440.00","9,230.00","429.00K","-0.32%"
"03/06/2023","9,300.00","9,410.00","9,600.00","9,300.00","469.40K","-0.64%"
"03/03/2023","9,360.00","9,750.00","9,800.00","9,360.00","512.50K","-4.00%"
"03/02/2023","9,750.00","9,650.00","9,920.00","9,630.00","607.60K","1.04%"
"03/01/2023","9,650.00","9,000.00","9,650.00","8,900.00","1.08M","6.98%"
"02/28/2023","9,020.00","9,340.00","9,350.00","9,000.00","554.90K","-1.10%"
"02/27/2023","9,120.00","9,350.00","9,550.00","9,120.00","468.70K","-4.10%"
"02/24/2023","9,510.00","9,550.00","9,750.00","9,500.00","360.60K","0.11%"
"02/23/2023","9,500.00","9,500.00","9,740.00","9,330.00","711.90K","-0.52%"
"02/22/2023","9,550.00","9,900.00","10,000.00","9,550.00","900.70K","-5.45%"
"02/21/2023","10,100.00","10,250.00","10,600.00","10,050.00","965.60K","-1.46%"
"02/20/2023","10,250.00","9,800.00","10,250.00","9,620.00","1.23M","6.22%"
"02/17/2023","9,650.00","9,810.00","9,810.00","9,580.00","439.50K","-1.53%"
"02/16/2023","9,800.00","9,300.00","9,900.00","9,300.00","635.30K","5.49%"
"02/15/2023","9,290.00","9,010.00","9,400.00","9,010.00","503.80K","2.09%"
"02/14/2023","9,100.00","9,100.00","9,200.00","8,950.00","517.20K","0.00%"
"02/13/2023","9,100.00","9,650.00","9,660.00","9,100.00","1.29M","-6.95%"
"02/10/2023","9,780.00","10,000.00","10,000.00","9,760.00","568.70K","-2.20%"
"02/09/2023","10,000.00","10,000.00","10,150.00","9,940.00","553.70K","0.00%"
"02/08/2023","10,000.00","10,300.00","10,300.00","9,450.00","1.07M","0.70%"
"02/07/2023","9,930.00","10,650.00","10,750.00","9,930.00","1.51M","-6.76%"
"02/06/2023","10,650.00","10,450.00","10,900.00","10,250.00","601.10K","0.47%"
"02/03/2023","10,600.00","10,700.00","10,700.00","10,300.00","759.70K","1.92%"
"02/02/2023","10,400.00","10,850.00","11,150.00","10,300.00","1.75M","-5.02%"
"02/01/2023","10,950.00","12,150.00","12,150.00","10,950.00","2.25M","-6.81%"
"01/31/2023","11,750.00","11,150.00","11,750.00","10,850.00","3.12M","6.82%"
"01/30/2023","11,000.00","10,800.00","11,300.00","10,650.00","2.98M","1.38%"
"01/27/2023","10,850.00","10,950.00","11,000.00","10,700.00","933.80K","-0.46%"
"01/19/2023","10,900.00","10,850.00","11,000.00","10,700.00","835.50K","1.40%"
"01/18/2023","10,750.00","10,700.00","10,800.00","10,550.00","706.90K","2.38%"
"01/17/2023","10,500.00","10,100.00","10,550.00","10,100.00","907.00K","3.45%"
"01/16/2023","10,150.00","10,300.00","10,350.00","10,100.00","824.10K","-1.46%"
"01/13/2023","10,300.00","10,450.00","10,600.00","10,300.00","725.00K","-1.90%"
"01/12/2023","10,500.00","10,650.00","10,700.00","10,300.00","946.70K","0.00%"
"01/11/2023","10,500.00","10,650.00","10,850.00","10,500.00","1.03M","-1.41%"
"01/10/2023","10,650.00","10,500.00","10,750.00","10,250.00","941.90K","0.00%"
"01/09/2023","10,650.00","10,950.00","11,050.00","10,650.00","1.01M","-2.29%"
"01/06/2023","10,900.00","11,600.00","11,750.00","10,750.00","3.93M","-5.63%"
"01/05/2023","11,550.00","11,950.00","12,000.00","11,400.00","1.08M","-3.35%"
"01/04/2023","11,950.00","11,600.00","12,400.00","11,200.00","4.88M","1.27%"
"01/03/2023","11,800.00","12,000.00","12,150.00","11,600.00","1.75M","0.85%"
"12/30/2022","11,700.00","11,700.00","12,150.00","11,400.00","1.01M","0.00%"
"12/29/2022","11,700.00","11,800.00","11,800.00","11,100.00","750.80K","1.74%"
"12/28/2022","11,500.00","10,600.00","11,500.00","10,400.00","2.01M","6.98%"
"12/27/2022","10,750.00","10,350.00","10,750.00","10,050.00","657.40K","3.86%"
"12/26/2022","10,350.00","10,950.00","10,950.00","10,100.00","615.10K","-4.61%"
"12/23/2022","10,850.00","10,800.00","10,900.00","10,300.00","365.50K","2.36%"
"12/22/2022","10,600.00","10,600.00","10,950.00","10,200.00","530.70K","-0.47%"
"12/21/2022","10,650.00","11,300.00","11,600.00","10,500.00","1.33M","-5.33%"
"12/20/2022","11,250.00","11,500.00","11,850.00","10,900.00","1.14M","-3.85%"
"12/19/2022","11,700.00","11,500.00","12,300.00","11,500.00","1.13M","0.43%"
"12/16/2022","11,650.00","11,200.00","12,050.00","11,200.00","771.40K","-0.43%"
"12/15/2022","11,700.00","12,000.00","12,000.00","11,350.00","952.60K","-3.31%"
"12/14/2022","12,100.00","12,450.00","12,450.00","11,600.00","876.40K","-0.82%"
"12/13/2022","12,200.00","12,400.00","12,400.00","11,750.00","1.02M","2.95%"
"12/12/2022","11,850.00","11,100.00","12,050.00","11,100.00","2.03M","4.87%"
"12/09/2022","11,300.00","11,500.00","11,500.00","10,950.00","814.40K","-1.74%"
"12/08/2022","11,500.00","11,800.00","12,100.00","10,950.00","1.32M","0.00%"
"12/07/2022","11,500.00","11,350.00","12,150.00","10,850.00","2.29M","-1.29%"
"12/06/2022","11,650.00","11,500.00","12,300.00","11,300.00","2.33M","1.30%"
"12/05/2022","11,500.00","11,500.00","11,500.00","11,100.00","1.48M","6.98%"
"12/02/2022","10,750.00","10,500.00","10,750.00","9,900.00","1.81M","6.97%"
"12/01/2022","10,050.00","10,050.00","10,050.00","9,600.00","1.55M","6.80%"
"11/30/2022","9,410.00","9,410.00","9,410.00","9,410.00","237.60K","6.93%"
"11/29/2022","8,800.00","8,800.00","8,800.00","8,720.00","1.24M","6.93%"
"11/28/2022","8,230.00","8,230.00","8,230.00","8,230.00","226.20K","6.88%"
"11/25/2022","7,700.00","7,430.00","7,700.00","7,190.00","878.20K","6.94%"
"11/24/2022","7,200.00","7,000.00","7,330.00","6,960.00","373.50K","-1.77%"
"11/23/2022","7,330.00","7,300.00","7,700.00","7,300.00","518.30K","-3.55%"
"11/22/2022","7,600.00","7,500.00","7,970.00","7,460.00","957.10K","1.47%"
"11/21/2022","7,490.00","7,100.00","7,490.00","7,100.00","569.50K","7.00%"
"11/18/2022","7,000.00","7,000.00","7,000.00","6,580.00","715.50K","0.00%"
"11/17/2022","7,000.00","6,850.00","7,010.00","6,750.00","592.90K","5.90%"
"11/16/2022","6,610.00","5,750.00","6,610.00","5,750.00","1.26M","6.96%"
"11/15/2022","6,180.00","6,180.00","6,180.00","6,180.00","187.80K","-6.93%"
"11/14/2022","6,640.00","6,710.00","7,000.00","6,640.00","276.00K","-6.87%"
"11/11/2022","7,130.00","7,660.00","7,900.00","7,130.00","1.13M","-6.92%"
"11/10/2022","7,660.00","8,020.00","8,020.00","7,660.00","445.10K","-6.93%"
"11/09/2022","8,230.00","8,290.00","8,490.00","8,120.00","397.30K","0.00%"
"11/08/2022","8,230.00","8,270.00","8,520.00","8,230.00","683.90K","-6.90%"
"11/07/2022","8,840.00","9,510.00","9,670.00","8,840.00","506.90K","-6.95%"
"11/04/2022","9,500.00","10,100.00","10,100.00","9,410.00","421.80K","-5.47%"
"11/03/2022","10,050.00","10,300.00","10,300.00","9,990.00","455.90K","-2.90%"
"11/02/2022","10,350.00","10,450.00","10,500.00","10,150.00","400.50K","0.49%"
"11/01/2022","10,300.00","10,500.00","10,500.00","10,300.00","367.60K","-0.96%"
"10/31/2022","10,400.00","10,350.00","10,500.00","10,000.00","518.30K","0.48%"
"10/28/2022","10,350.00","10,800.00","10,800.00","10,300.00","417.90K","-1.43%"
"10/27/2022","10,500.00","9,960.00","10,500.00","9,960.00","492.30K","4.48%"
"10/26/2022","10,050.00","10,900.00","10,900.00","9,990.00","355.80K","-4.29%"
"10/25/2022","10,500.00","10,500.00","11,200.00","10,100.00","1.01M","-3.23%"
"10/24/2022","10,850.00","11,950.00","11,950.00","10,850.00","638.10K","-6.87%"
"10/21/2022","11,650.00","12,550.00","12,550.00","11,650.00","1.08M","-6.80%"
"10/20/2022","12,500.00","12,250.00","12,650.00","12,200.00","764.60K","0.81%"
"10/19/2022","12,400.00","12,000.00","12,450.00","11,950.00","826.80K","3.77%"
"10/18/2022","11,950.00","11,900.00","12,050.00","11,600.00","718.90K","4.37%"
"10/17/2022","11,450.00","11,500.00","11,500.00","11,200.00","319.70K","-0.87%"
"10/14/2022","11,550.00","11,400.00","11,600.00","11,300.00","457.30K","2.67%"
