"Date","Price","Open","High","Low","Vol.","Change %"
"10/21/2022","14,550","15,600","15,600","14,550","1.46M","-6.73%"
"10/20/2022","15,600","15,750","16,050","15,500","549.20K","-2.80%"
"10/19/2022","16,050","16,450","16,450","15,950","790.80K","-0.93%"
"10/18/2022","16,200","15,450","16,200","15,300","2.01M","6.93%"
"10/17/2022","15,150","15,350","15,350","14,800","656.10K","-1.30%"
"10/14/2022","15,350","15,500","15,750","15,250","900.10K","-0.32%"
"10/13/2022","15,400","14,850","15,400","14,700","683.70K","4.41%"
"10/12/2022","14,750","14,350","15,450","14,250","1.16M","-0.34%"
"10/11/2022","14,800","16,000","16,000","14,800","854.70K","-6.92%"
"10/10/2022","15,900","14,600","16,000","14,600","1.08M","3.58%"
"10/07/2022","15,350","16,000","16,100","15,350","2.47M","-6.97%"
"10/06/2022","16,500","17,700","17,700","16,500","1.17M","-6.78%"
"10/05/2022","17,700","18,000","18,000","17,200","612.10K","4.12%"
"10/04/2022","17,000","18,500","18,500","17,000","1.17M","-6.34%"
"10/03/2022","18,150","19,500","19,500","18,150","1.51M","-6.92%"
"09/30/2022","19,500","19,500","19,800","18,500","1.57M","-1.76%"
"09/29/2022","19,850","21,250","21,850","19,850","1.85M","-6.15%"
"09/28/2022","21,150","22,500","22,700","21,150","2.07M","-6.83%"
"09/27/2022","22,700","23,000","23,300","22,650","1.31M","-1.30%"
"09/26/2022","23,000","22,900","23,400","22,100","3.51M","1.32%"
"09/23/2022","22,700","21,750","22,700","21,700","2.85M","6.82%"
"09/22/2022","21,250","21,000","21,300","20,700","779.90K","1.67%"
"09/21/2022","20,900","20,450","21,200","20,350","700.70K","1.21%"
"09/20/2022","20,650","20,800","20,800","20,000","875.80K","1.98%"
"09/19/2022","20,250","21,750","21,750","20,250","2.28M","-6.90%"
"09/16/2022","21,750","22,300","22,300","21,750","858.50K","-2.47%"
"09/15/2022","22,300","22,000","22,500","22,000","955.00K","1.59%"
"09/14/2022","21,950","21,800","22,150","21,700","848.90K","-1.57%"
"09/13/2022","22,300","22,100","22,350","21,950","677.80K","0.68%"
"09/12/2022","22,150","22,550","22,700","22,100","818.40K","-0.67%"
"09/09/2022","22,300","22,650","22,800","21,400","1.80M","-0.89%"
"09/08/2022","22,500","22,800","22,950","22,500","974.40K","-0.88%"
"09/07/2022","22,700","22,800","23,250","22,650","2.23M","-0.44%"
"09/06/2022","22,800","23,450","23,450","22,800","1.72M","-1.51%"
"09/05/2022","23,150","23,200","23,800","23,150","1.90M","-0.22%"
"08/31/2022","23,200","22,600","23,650","22,600","1.70M","2.20%"
"08/30/2022","22,700","23,200","23,200","22,600","909.10K","-1.09%"
"08/29/2022","22,950","23,000","23,200","22,400","1.47M","-1.50%"
"08/26/2022","23,300","23,300","23,550","23,200","1.35M","0.43%"
"08/25/2022","23,200","23,450","23,650","23,200","1.04M","-1.07%"
"08/24/2022","23,450","23,150","23,650","22,900","1.43M","2.40%"
"08/23/2022","22,900","23,000","23,200","22,700","1.56M","-0.87%"
"08/22/2022","23,100","22,500","23,350","22,500","1.08M","1.54%"
"08/19/2022","22,750","23,150","23,350","22,550","2.44M","-1.94%"
"08/18/2022","23,200","23,100","23,500","23,100","1.01M","0.22%"
"08/17/2022","23,150","24,200","24,400","23,100","3.18M","-4.14%"
"08/16/2022","24,150","24,100","24,300","24,100","1.25M","-0.41%"
"08/15/2022","24,250","24,400","24,500","24,200","987.80K","-0.21%"
"08/12/2022","24,300","24,000","24,350","23,950","934.00K","1.25%"
"08/11/2022","24,000","25,100","25,200","23,900","2.01M","-4.19%"
