"Date","Price","Open","High","Low","Vol.","Change %"
"07/10/2023","6,120.0","6,100.0","6,300.0","6,050.0","231.60K","0.16%"
"07/07/2023","6,110.0","6,100.0","6,110.0","6,080.0","50.40K","0.00%"
"07/06/2023","6,110.0","6,120.0","6,200.0","6,100.0","63.60K","-0.16%"
"07/05/2023","6,120.0","6,180.0","6,400.0","6,110.0","155.40K","-0.97%"
"07/04/2023","6,180.0","6,100.0","6,400.0","6,020.0","182.80K","1.31%"
"07/03/2023","6,100.0","6,200.0","6,200.0","6,100.0","181.00K","-1.61%"
"06/30/2023","6,200.0","6,100.0","6,200.0","6,020.0","423.60K","1.64%"
"06/29/2023","6,100.0","6,040.0","6,100.0","6,040.0","88.20K","0.00%"
"06/28/2023","6,100.0","6,120.0","6,170.0","6,030.0","110.00K","-1.29%"
"06/27/2023","6,180.0","6,100.0","6,180.0","6,090.0","56.50K","1.31%"
"06/26/2023","6,100.0","6,180.0","6,180.0","6,040.0","52.80K","-1.29%"
"06/23/2023","6,180.0","6,070.0","6,210.0","6,070.0","53.10K","2.15%"
"06/22/2023","6,050.0","6,240.0","6,240.0","6,020.0","84.20K","2.37%"
"06/21/2023","5,910.0","6,100.0","6,100.0","5,910.0","10.90K","-1.50%"
"06/20/2023","6,000.0","6,000.0","6,050.0","5,900.0","33.50K","-0.50%"
"06/19/2023","6,030.0","6,030.0","6,030.0","5,710.0","31.90K","0.00%"
"06/16/2023","6,030.0","6,000.0","6,150.0","5,950.0","21.70K","0.50%"
"06/15/2023","6,000.0","6,030.0","6,030.0","5,850.0","61.50K","2.92%"
"06/14/2023","5,830.0","6,240.0","6,250.0","5,830.0","158.60K","-6.72%"
"06/13/2023","6,250.0","6,340.0","6,350.0","6,100.0","71.50K","0.81%"
"06/12/2023","6,200.0","6,500.0","6,680.0","6,200.0","51.80K","-4.62%"
"06/09/2023","6,500.0","6,500.0","6,800.0","6,400.0","716.60K","1.56%"
"06/08/2023","6,400.0","6,160.0","6,400.0","6,150.0","671.50K","6.84%"
"06/07/2023","5,990.0","5,800.0","5,990.0","5,650.0","188.70K","6.96%"
"06/06/2023","5,600.0","5,700.0","5,700.0","5,600.0","4.50K","-1.75%"
"06/05/2023","5,700.0","5,760.0","5,760.0","5,630.0","8.10K","-0.87%"
"06/02/2023","5,750.0","5,870.0","5,870.0","5,650.0","7.50K","1.77%"
"06/01/2023","5,650.0","5,750.0","5,900.0","5,550.0","23.70K","1.80%"
"05/31/2023","5,550.0","5,800.0","5,800.0","5,550.0","5.10K","0.54%"
"05/30/2023","5,520.0","5,730.0","5,750.0","5,520.0","51.20K","-3.50%"
"05/29/2023","5,720.0","5,500.0","5,720.0","5,440.0","139.20K","6.92%"
"05/26/2023","5,350.0","5,420.0","5,440.0","5,350.0","31.40K","-1.11%"
"05/25/2023","5,410.0","5,500.0","5,500.0","5,410.0","8.30K","-0.73%"
"05/24/2023","5,450.0","5,490.0","5,500.0","5,450.0","10.50K","-0.55%"
"05/23/2023","5,480.0","5,470.0","5,490.0","5,430.0","10.30K","0.18%"
"05/22/2023","5,470.0","5,560.0","5,570.0","5,470.0","9.30K","-1.80%"
"05/19/2023","5,570.0","5,370.0","5,590.0","5,360.0","25.40K","2.01%"
"05/18/2023","5,460.0","5,420.0","5,620.0","5,420.0","9.60K","-0.73%"
"05/17/2023","5,500.0","5,450.0","5,500.0","5,420.0","20.00K","0.92%"
"05/16/2023","5,450.0","5,450.0","5,450.0","5,450.0","8.40K","0.00%"
"05/15/2023","5,450.0","5,450.0","5,550.0","5,450.0","10.70K","0.00%"
"05/12/2023","5,450.0","5,730.0","5,730.0","5,420.0","16.20K","-4.05%"
"05/11/2023","5,680.0","5,690.0","5,730.0","5,550.0","10.80K","-0.18%"
"05/10/2023","5,690.0","5,590.0","5,700.0","5,410.0","23.20K","-0.18%"
"05/09/2023","5,700.0","5,660.0","5,790.0","5,600.0","15.10K","0.71%"
"05/08/2023","5,660.0","5,650.0","5,800.0","5,600.0","48.20K","1.62%"
"05/05/2023","5,570.0","5,500.0","5,570.0","5,250.0","219.60K","6.91%"
"05/04/2023","5,210.0","5,460.0","5,460.0","5,200.0","56.50K","-4.05%"
"04/28/2023","5,430.0","5,500.0","5,500.0","5,360.0","22.10K","-1.27%"
"04/27/2023","5,500.0","5,510.0","5,600.0","5,300.0","60.00K","-0.18%"
"04/26/2023","5,510.0","5,600.0","5,600.0","5,340.0","6.90K","-1.61%"
"04/25/2023","5,600.0","5,550.0","5,780.0","5,550.0","39.20K","2.75%"
